Data,x,y,pin1,pin2,pin3,pin4,pin5,
Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-55,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-55,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-57,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-57,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-55,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-55,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-54,-37,0,0,0,0,0,

Data,-43,-37,0,0,0,0,0,

Data,-37,-37,0,0,0,0,0,

Data,-24,-37,0,0,0,0,0,

Data,-19,-37,0,0,0,0,0,

Data,-9,-37,0,0,0,0,0,

Data,-8,-37,0,0,0,0,0,

Data,-1,-37,0,0,0,0,0,

Data,0,-37,0,0,0,0,0,

Data,8,-37,0,0,0,0,0,

Data,10,-37,0,0,0,0,0,

Data,18,-37,0,0,0,0,0,

Data,18,-37,0,0,0,0,0,

Data,24,-37,0,0,0,0,0,

Data,22,-37,0,0,0,0,0,

Data,27,-37,0,0,0,0,0,

Data,25,-37,0,0,0,0,0,

Data,29,-37,0,0,0,0,0,

Data,28,-37,0,0,0,0,0,

Data,34,-37,0,0,0,0,0,

Data,34,-37,0,0,0,0,0,

Data,43,-37,0,0,0,0,0,

Data,48,-37,0,0,0,0,0,

Data,60,-37,0,0,0,0,0,

Data,66,-37,0,0,0,0,0,

Data,77,-37,0,0,0,0,0,

Data,81,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,96,-37,0,0,0,0,0,

Data,106,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,122,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,122,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,121,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,121,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,121,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,123,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,125,-37,0,0,0,0,0,

Data,121,-37,0,0,0,0,0,

Data,124,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,121,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,107,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,106,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,105,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,106,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,103,-37,0,0,0,0,0,

Data,107,-37,0,0,0,0,0,

Data,104,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,105,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,101,-37,0,0,0,0,0,

Data,105,-37,0,0,0,0,0,

Data,100,-37,0,0,0,0,0,

Data,104,-37,0,0,0,0,0,

Data,101,-37,0,0,0,0,0,

Data,107,-37,0,0,0,0,0,

Data,104,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,100,-37,0,0,0,0,0,

Data,101,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,99,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,99,-37,0,0,0,0,0,

Data,97,-37,0,0,0,0,0,

Data,104,-37,0,0,0,0,0,

Data,100,-37,0,0,0,0,0,

Data,106,-37,0,0,0,0,0,

Data,99,-37,0,0,0,0,0,

Data,100,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,98,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,98,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,100,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,96,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,93,-37,0,0,0,0,0,

Data,87,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,96,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,88,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,88,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,88,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,87,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,98,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,98,-37,0,0,0,0,0,

Data,93,-37,0,0,0,0,0,

Data,97,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,98,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,99,-37,0,0,0,0,0,

Data,93,-37,0,0,0,0,0,

Data,98,-37,0,0,0,0,0,

Data,96,-37,0,0,0,0,0,

Data,104,-37,0,0,0,0,0,

Data,99,-37,0,0,0,0,0,

Data,104,-37,0,0,0,0,0,

Data,98,-37,0,0,0,0,0,

Data,102,-37,0,0,0,0,0,

Data,96,-37,0,0,0,0,0,

Data,104,-37,0,0,0,0,0,

Data,99,-37,0,0,0,0,0,

Data,102,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,99,-37,0,0,0,0,0,

Data,93,-37,0,0,0,0,0,

Data,99,-37,0,0,0,0,0,

Data,96,-37,0,0,0,0,0,

Data,101,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,98,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,99,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,100,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,98,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,96,-37,0,0,0,0,0,

Data,93,-37,0,0,0,0,0,

Data,100,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,98,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,96,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,97,-37,0,0,0,0,0,

Data,93,-37,0,0,0,0,0,

Data,97,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,99,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,97,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,88,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,97,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,98,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,96,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,93,-37,0,0,0,0,0,

Data,87,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,96,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,88,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,97,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,93,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,96,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,93,-37,0,0,0,0,0,

Data,87,-37,0,0,0,0,0,

Data,93,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,88,-37,0,0,0,0,0,

Data,93,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,96,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,87,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,88,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,87,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,86,-37,0,0,0,0,0,

Data,93,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,96,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,93,-37,0,0,0,0,0,

Data,86,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,88,-37,0,0,0,0,0,

Data,93,-37,0,0,0,0,0,

Data,88,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,87,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,85,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,92,-37,0,0,0,0,0,

Data,87,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,85,-37,0,0,0,0,0,

Data,88,-37,0,0,0,0,0,

Data,85,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,93,-37,0,0,0,0,0,

Data,88,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,86,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,88,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,86,-37,0,0,0,0,0,

Data,88,-37,0,0,0,0,0,

Data,85,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,86,-37,0,0,0,0,0,

Data,88,-37,0,0,0,0,0,

Data,84,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,88,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,86,-37,0,0,0,0,0,

Data,87,-37,0,0,0,0,0,

Data,81,-37,0,0,0,0,0,

Data,86,-37,0,0,0,0,0,

Data,85,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,86,-37,0,0,0,0,0,

Data,87,-37,0,0,0,0,0,

Data,84,-37,0,0,0,0,0,

Data,87,-37,0,0,0,0,0,

Data,87,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,84,-37,0,0,0,0,0,

Data,85,-37,0,0,0,0,0,

Data,80,-37,0,0,0,0,0,

Data,83,-37,0,0,0,0,0,

Data,83,-37,0,0,0,0,0,

Data,88,-37,0,0,0,0,0,

Data,85,-37,0,0,0,0,0,

Data,87,-37,0,0,0,0,0,

Data,83,-37,0,0,0,0,0,

Data,85,-37,0,0,0,0,0,

Data,84,-37,0,0,0,0,0,

Data,87,-37,0,0,0,0,0,

Data,83,-37,0,0,0,0,0,

Data,84,-37,0,0,0,0,0,

Data,80,-37,0,0,0,0,0,

Data,83,-37,0,0,0,0,0,

Data,83,-37,0,0,0,0,0,

Data,87,-37,0,0,0,0,0,

Data,84,-37,0,0,0,0,0,

Data,86,-37,0,0,0,0,0,

Data,84,-37,0,0,0,0,0,

Data,87,-37,0,0,0,0,0,

Data,85,-37,0,0,0,0,0,

Data,85,-37,0,0,0,0,0,

Data,81,-37,0,0,0,0,0,

Data,81,-37,0,0,0,0,0,

Data,78,-37,0,0,0,0,0,

Data,83,-37,0,0,0,0,0,

Data,84,-37,0,0,0,0,0,

Data,88,-37,0,0,0,0,0,

Data,86,-37,0,0,0,0,0,

Data,87,-37,0,0,0,0,0,

Data,83,-37,0,0,0,0,0,

Data,84,-37,0,0,0,0,0,

Data,82,-37,0,0,0,0,0,

Data,84,-37,0,0,0,0,0,

Data,81,-37,0,0,0,0,0,

Data,82,-37,0,0,0,0,0,

Data,79,-37,0,0,0,0,0,

Data,81,-37,0,0,0,0,0,

Data,81,-37,0,0,0,0,0,

Data,85,-37,0,0,0,0,0,

Data,84,-37,0,0,0,0,0,

Data,84,-37,0,0,0,0,0,

Data,82,-37,0,0,0,0,0,

Data,82,-37,0,0,0,0,0,

Data,82,-37,0,0,0,0,0,

Data,84,-37,0,0,0,0,0,

Data,82,-37,0,0,0,0,0,

Data,82,-37,0,0,0,0,0,

Data,79,-37,0,0,0,0,0,

Data,80,-37,0,0,0,0,0,

Data,82,-37,0,0,0,0,0,

Data,84,-37,0,0,0,0,0,

Data,83,-37,0,0,0,0,0,

Data,83,-37,0,0,0,0,0,

Data,81,-37,0,0,0,0,0,

Data,82,-37,0,0,0,0,0,

Data,81,-37,0,0,0,0,0,

Data,82,-37,0,0,0,0,0,

Data,79,-37,0,0,0,0,0,

Data,79,-37,0,0,0,0,0,

Data,77,-37,0,0,0,0,0,

Data,81,-37,0,0,0,0,0,

Data,82,-37,0,0,0,0,0,

Data,83,-37,0,0,0,0,0,

Data,81,-37,0,0,0,0,0,

Data,81,-37,0,0,0,0,0,

Data,80,-37,0,0,0,0,0,

Data,82,-37,0,0,0,0,0,

Data,83,-37,0,0,0,0,0,

Data,82,-37,0,0,0,0,0,

Data,80,-37,0,0,0,0,0,

Data,79,-37,0,0,0,0,0,

Data,78,-37,0,0,0,0,0,

Data,82,-37,0,0,0,0,0,

Data,86,-37,0,0,0,0,0,

Data,90,-37,0,0,0,0,0,

Data,97,-37,0,0,0,0,0,

Data,104,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,130,-37,0,0,0,0,0,

Data,143,-37,0,0,0,0,0,

Data,157,-37,0,0,0,0,0,

Data,170,-37,0,0,0,0,0,

Data,183,-37,0,0,0,0,0,

Data,197,-37,0,0,0,0,0,

Data,210,-37,0,0,0,0,0,

Data,219,-37,0,0,0,0,0,

Data,225,-37,0,0,0,0,0,

Data,231,-37,0,0,0,0,0,

Data,237,-37,0,0,0,0,0,

Data,243,-37,0,0,0,0,0,

Data,245,-37,0,0,0,0,0,

Data,246,-37,0,0,0,0,0,

Data,246,-37,0,0,0,0,0,

Data,248,-37,0,0,0,0,0,

Data,250,-37,0,0,0,0,0,

Data,248,-37,0,0,0,0,0,

Data,246,-37,0,0,0,0,0,

Data,246,-37,0,0,0,0,0,

Data,247,-37,0,0,0,0,0,

Data,250,-37,0,0,0,0,0,

Data,249,-37,0,0,0,0,0,

Data,248,-37,0,0,0,0,0,

Data,246,-37,0,0,0,0,0,

Data,248,-37,0,0,0,0,0,

Data,248,-37,0,0,0,0,0,

Data,247,-37,0,0,0,0,0,

Data,245,-37,0,0,0,0,0,

Data,247,-37,0,0,0,0,0,

Data,247,-37,0,0,0,0,0,

Data,247,-37,0,0,0,0,0,

Data,247,-37,0,0,0,0,0,

Data,249,-37,0,0,0,0,0,

Data,249,-37,0,0,0,0,0,

Data,249,-37,0,0,0,0,0,

Data,247,-37,0,0,0,0,0,

Data,248,-37,0,0,0,0,0,

Data,249,-37,0,0,0,0,0,

Data,250,-37,0,0,0,0,0,

Data,248,-37,0,0,0,0,0,

Data,249,-37,0,0,0,0,0,

Data,249,-37,0,0,0,0,0,

Data,249,-37,0,0,0,0,0,

Data,248,-37,0,0,0,0,0,

Data,250,-37,0,0,0,0,0,

